graphs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
AML-43-001,2.3780324,-1.8403898,0.7442951,0.29872587,-0.9026972,-0.32879692,1.2393507,-1.3958801,0.79387575,1.214115,-0.25375834,0.633189,1.1725237,0.49922433,1.8027391,-1.0057802,1.2809293,-0.4941987,-0.6138777,-0.011623635,1.0420709,0.85510164,0.10631363,0.16213925,1.0221375,-1.1399981,0.15016684,1.5003172,0.4778868,0.052099895,1.1940541,0.018544495,0.73983,-0.274987,1.3643064,1.1305459,-1.4051954,-0.8999779,0.08294206,-0.29336205,-1.2566283,1.085718,0.40652102,-0.33544785,0.5048028,-1.3108592,0.3817467,2.197617,-0.73316085,-0.43207327,1.223643,1.0898609,0.21367785,-0.4010342,-1.4462601,0.17484388,0.048542187,-0.6039254,0.7309939,0.34994707,-0.8600886,-1.6261678,-0.48174676,0.49462393,-0.7942889,0.09462433,-0.49513063,-1.0253305,0.20666446,-0.50355905,-0.12197707,-0.12067602,0.47077826,-0.8872429,-1.2025009,-0.11599979,-1.1119485,0.06883456,-0.4429979,0.7224861,0.4965718,0.90479976,0.3536588,-0.014448119,-0.23886526,-0.53051215,-1.9569291,-1.0387933,-0.42195484,-1.7524078,0.19979057,0.97665936,-0.048705656,-0.41454682,1.6562583,1.4503095,-0.051142037,0.76070786,-0.15688984,0.5134225,-1.0287602,1.3084477,2.5756073,0.16914657,-2.5901153,0.41062155,-0.90620154,0.40758458,-0.9075903,-1.2248356,-0.33602253,0.34203443,0.43254262,-0.4105281,0.07125997,-1.2153974,1.480212,1.5319278,-0.059539817,-0.2787609,1.3030449,0.025003577,0.913413,-1.4628704,0.21478494,2.197538,2.662452,1.2680701
AML-98-001,2.2199523,-1.8062433,1.2223169,-0.17701513,0.67068905,1.0258753,1.2931476,0.4784684,1.028637,1.333058,-0.47597915,-1.1478814,0.6651484,1.8220929,0.35392404,-0.16954057,0.9200736,0.45644975,-0.065533005,-0.6318625,1.1134449,-0.50952595,-0.32642743,0.3262764,0.34950933,-1.357826,-0.8647571,1.8784401,-0.41956368,-0.4691177,0.17221172,0.30741847,1.242405,-0.59499365,1.2302033,1.8172512,0.18081726,-0.78762776,0.33988902,-2.0291696,-1.3816655,-0.08660785,-0.35212573,0.057151534,-2.1099489,-0.3250854,-1.2647313,1.6828755,-0.57420343,-0.67388266,-0.49485517,0.6333816,-0.17785038,-0.48437357,-1.3780905,0.53304553,-1.0855594,-0.27207208,0.68313897,-0.92101353,0.19703676,-0.37124193,-1.4515326,0.16639486,-0.9806993,-0.16042191,1.4029218,-1.3248732,-0.17275447,1.1064092,-0.27387744,0.48712742,0.47828066,1.086773,-0.8300414,0.09977188,0.22773288,-1.1040313,-1.7876394,0.5434973,-0.25456572,0.9815025,0.5773019,0.7349967,-0.068056926,-1.2535788,-0.81190944,-1.2658613,-0.99640554,-0.73797154,-0.25749016,2.847541,0.98806065,0.5012075,-0.92602825,-0.5800475,-0.6915647,1.0908499,1.1242125,0.18036658,-1.7099833,-0.11606774,0.43094543,-1.1688253,-0.55011725,-1.1980056,-0.73309994,1.0872272,0.9683172,-0.6812911,-1.283658,0.70109,-0.4027784,0.2885403,-0.1762165,-0.7310768,0.55544406,2.1180377,0.9292623,-0.3044701,-0.7592059,0.31198645,-0.39843157,-0.9988438,0.02603468,0.9375168,3.0220308,1.1761616
AML-122-001,3.1807332,-2.5101905,1.4849402,0.87837905,-0.63484657,1.1434774,1.8007951,-0.21681675,-0.7307078,1.0310231,0.1186174,-0.0031930828,1.8952682,0.72557604,1.6096677,-0.21509194,-0.7709984,-1.9262937,0.4744578,-0.9193377,0.20295757,0.007251422,-0.04124576,0.17090093,1.0320212,0.45668685,0.15514581,0.7229169,-0.19777165,-0.42337477,0.64678735,0.46512756,1.5479941,0.42567593,0.19805996,-0.2628459,0.18741114,0.41670692,1.4790087,-0.5467748,-0.6947433,0.52013606,-1.1924093,0.23232937,-0.6359283,-0.144933,-0.18455288,0.6388077,0.7851316,0.4321896,0.38879514,1.249114,1.5279061,0.61689764,-0.14891265,-1.2844837,-0.4199625,0.521221,-0.67967993,1.380584,1.0724866,-0.7091559,-0.43006474,-0.7386801,-0.12466647,0.25776714,1.9127394,0.16711211,-1.1797421,-0.041727968,0.20813777,0.71805125,0.88450444,1.0701916,-0.07050002,1.6071113,-0.55284953,-0.9484133,-1.4828491,-1.3800228,-0.590089,0.21483803,0.8667543,-0.16537651,0.95141757,-0.817482,-2.2771745,0.3067266,-1.0676515,0.440306,0.32796267,1.8221878,1.266279,-0.6708858,-0.7043137,0.7964898,-1.4511684,0.75792855,0.8194848,-0.98744833,-1.6664786,-0.60834885,0.31099576,-0.70454276,-0.8308682,0.713539,-1.6606094,-0.28554505,0.41071397,-0.4963136,0.6038618,-0.77572834,-0.06068606,0.017438214,0.54896235,-2.6288447,-0.57848805,0.14692312,-1.8406259,-0.99671096,-0.27795318,-0.6338037,0.37973058,1.5196832,0.65005773,2.0421953,1.3458058,0.4934675
AML-119-001,2.4526386,-2.683295,0.32573652,0.57669467,-1.2341466,0.22272177,1.9983902,0.43289664,0.28932583,0.6372857,0.12418911,0.3711921,0.98546463,0.46586555,1.468146,-0.6913061,0.085723415,-1.7581806,0.8011878,-0.8280379,0.66150206,-1.5234048,0.23139305,-0.44879696,1.3159978,0.7860106,-1.1301556,0.5682373,1.1857508,-0.33761612,0.5429575,-0.39217526,0.6419127,-0.24692735,-0.25707763,-0.0659104,-0.55186933,0.6002821,0.997428,0.26226082,-1.176716,-0.08783759,-0.54970217,-0.66454864,-0.5664162,0.16167755,0.02044916,-0.2521081,0.4285573,0.824444,0.41154057,2.1175385,0.9114733,1.0766114,0.71912664,-1.1068978,0.29239553,-1.0255595,0.33450845,2.0997312,0.026004951,0.4927908,-1.1132368,-1.6044483,-0.2656461,-0.14903787,1.4765555,0.43683448,-0.41009083,0.710938,-0.5567274,0.55608654,-0.18114495,1.0129954,-0.34638396,1.9821769,-1.1440212,-0.9309691,-0.89862293,-0.30042455,-1.4242473,0.7470789,0.8958909,0.12515543,1.432651,-0.96505004,-1.1865084,0.06362364,-1.3119851,-0.06913861,-0.71960527,1.6876657,0.5510898,-1.2718222,-0.22928718,-0.3449263,0.3449109,1.3077531,-0.1799396,-1.1246318,-0.52580124,-0.3548151,0.5487725,0.24217124,-1.8767356,-0.89741737,-1.4636722,-0.5906553,-0.26757795,0.34638432,-0.16909309,-1.38864,0.21594514,-0.0029637294,-0.059333157,-2.000061,0.53474677,-0.33267683,-1.235453,-0.66045123,-0.9908335,-1.365522,1.5154618,0.4386678,1.203411,1.3990319,3.4708436,0.10139083
AML-108-001,1.533579,-2.6437244,-0.05134773,0.5587591,-0.4827457,1.2978064,2.4018056,-1.501749,0.8614373,1.8785667,-0.4224988,-0.31129587,-0.46870908,0.7943932,0.7544172,0.580117,-0.6192104,0.3140812,0.80779254,-0.3012408,1.8254769,-0.02254927,0.4280408,0.39399704,0.87097716,-0.4628526,-0.17441604,1.8731291,0.7980975,-0.051267415,0.15810819,0.7690826,1.188805,0.12103571,-1.2086511,-0.80241305,-0.59840363,-0.63088316,1.0585715,-0.13260092,-1.4443498,0.6741296,-0.8666283,-0.48647803,-1.2905352,-1.0614129,-0.3840862,0.24527106,-0.9267068,-0.22788173,0.34244874,0.37037233,1.2777672,0.9362439,1.2759733,-0.508961,-0.46817675,0.2069237,1.2695336,0.92166615,0.4948436,-0.7866218,1.229907,-0.39274737,0.5097797,0.19982733,1.4625365,-1.017212,-0.50275624,-0.40678862,-0.51765674,0.1251388,1.3476853,2.0491502,-0.80110186,0.7169772,-0.41028845,0.5586672,-1.7117517,-0.50413287,0.13132903,0.38039815,1.3164557,-0.42679596,1.1879163,-3.5359674,-0.9765641,-0.34109622,0.2190796,-1.0732727,-0.55948615,1.3643873,-1.1391551,-0.8625565,0.46409762,1.7774225,0.006865964,0.22201426,0.41428763,1.3520888,-0.101054415,-1.5399822,0.27968836,-0.5139611,-1.7891852,0.3548054,-1.0199788,0.8814935,-0.02167172,1.638254,-0.62448525,-2.0180664,0.12655184,0.556433,-1.0457566,-0.7922804,-1.1128312,0.67317116,-0.43222037,-0.15939955,0.555461,-0.06780318,0.85979027,0.19356027,-0.7539227,2.0888581,0.338634,0.80621433
AML-77-001,2.04961,-1.6352649,0.12679656,0.22756094,-0.4992897,0.6866116,1.4718127,0.5556307,0.18351032,0.4466793,-1.6200198,0.94478256,1.6650854,-0.86130214,1.5234814,-1.0824808,-0.36299798,0.25523043,0.22980446,-0.8305247,0.27633584,-2.1774871,-0.92726654,-0.25725386,0.7413712,-0.4161466,-0.21542834,2.953675,-0.5201689,-0.84656715,1.0798267,0.5527177,-0.7583014,1.4413772,0.10925139,-1.0384791,-0.5414943,0.21037528,1.0935198,0.34231034,-3.0025172,1.3110616,0.5630536,-1.1758096,-1.4970552,-0.23690385,-0.949431,1.1043998,0.47021413,0.44211477,0.7372685,0.2546309,0.8536334,-1.2704889,-1.2003338,-0.6046691,-0.30022955,-0.64545757,1.2385851,0.1584851,-0.83380663,-0.7471195,-0.04616451,1.2159148,-1.7869743,0.93877053,0.044860266,0.503426,-0.22743045,-0.28969553,-1.5171944,0.35643753,0.11319412,0.38334602,-0.48357254,-0.061820462,0.3993156,-2.1196682,-1.3362432,0.22086795,-0.3513171,2.0756474,1.4296088,0.026286075,-0.8863077,0.2030876,-0.6705225,-0.3505654,-0.39109185,-0.11299447,-0.08967316,0.1781987,0.65442497,-1.8649068,0.6364963,0.56561315,-1.6515553,-0.6244977,1.9370626,0.06776746,-0.9347904,-0.50445664,1.2527906,-0.86173195,-2.1592927,-2.0391688,0.3349019,0.7304647,-0.75948834,0.1894591,0.009316357,-0.58153844,-0.05757729,0.035458293,-0.1124737,0.110195704,0.20248933,-0.42748046,-0.75280595,1.0648711,1.4181732,0.4376473,0.2997788,0.71848595,0.576235,1.7767582,-0.27236205,0.8366506
AML-93-001,0.49020445,-1.1800865,0.31705764,0.05208658,-1.6862587,-0.030777868,2.679641,0.15081678,0.45492777,-0.22316384,-2.0602667,0.88123107,0.2577772,-1.0735174,0.4756997,0.41141644,-0.97993654,0.12024093,0.8586629,-0.3387051,0.3495606,0.05055596,-0.11242655,-0.18721882,0.59728146,-0.5826655,-0.7551913,2.990657,0.49559936,-0.65525216,1.5537211,0.6380115,1.1104456,0.4716912,-1.1433998,-1.1643552,0.42438585,-0.016873345,1.6651531,-0.8867788,-1.0643775,1.5292813,-0.9590798,-0.9144789,-0.12149171,-1.5326008,-0.0329743,1.0260556,-0.2796986,-0.0060557323,1.5540293,0.35955808,1.7148703,-0.16422713,0.437831,-0.5527541,-1.4636214,-0.059989393,0.75982904,-0.39972982,0.8100284,-0.5922169,0.026302816,2.341998,-0.4222293,0.344301,1.3909353,-1.4634676,-0.4183076,-0.3213224,-0.2688251,1.3515681,0.19502422,1.4081402,-0.5231924,-1.0873086,-0.34861377,-0.80292517,-0.3477462,0.26334265,0.21217275,1.4406255,2.2714193,-0.45988926,0.33176297,-0.561443,-0.5555014,-0.28931078,0.19223529,-0.8284557,-0.4609716,1.5717515,0.41759828,-0.33443072,1.2233808,0.31395647,-1.134475,0.7962447,1.4192082,0.28683516,-1.2095779,-1.6947494,0.818498,-0.051060516,-2.603567,-0.35631827,-0.8782954,0.5854337,-1.0802342,0.16264415,-1.8141606,-1.9207914,0.026377102,-0.9617096,-1.9557608,-0.5402359,-0.49523872,1.0293097,-1.0266745,0.5218676,0.21788521,0.5547879,0.5898911,-0.71589065,1.0451779,1.2539972,0.36084393,0.40975347
AML-59-001,0.44597763,-2.3539147,0.13914292,0.3485707,-0.60022354,0.9005051,0.7791645,1.0999234,0.4553602,0.3790312,-1.1323858,-2.7259817,-0.298349,0.6800833,1.8355045,0.06513501,0.20133497,-0.49177128,0.32272106,-0.38522458,0.5166196,-1.0315737,-0.46908072,-0.69309646,0.87450343,-0.83711433,-0.26013002,2.3176982,0.022256559,-0.18019032,0.19203605,-0.38730067,0.9680191,-0.66123104,-0.5826128,0.27632502,0.012036595,0.6036228,0.75026864,-0.8970035,-0.84144324,1.0789937,-0.24376608,-2.2837446,-1.6098068,0.00027087828,-2.3846757,1.3353028,-0.4439105,1.0106938,-0.07847657,0.88574976,0.6742383,0.82897353,-0.09581735,0.12905428,0.07880885,1.939919,-0.00642866,0.92310226,-0.9952666,0.80446315,-1.6131209,-0.78046876,0.12553157,-0.5903138,-0.040447354,1.3086083,-0.5099116,-0.4621021,-0.7645149,0.13370833,-0.022918567,0.11053956,-0.83870846,0.2158679,-1.7643214,-1.8698554,0.95188004,-0.7626909,-0.38312972,-0.18007469,-1.0552218,-0.0368972,-0.18514684,-0.51233125,-0.68798554,0.46213898,-0.3565158,0.20964606,-0.8557539,0.94068,1.3051317,-0.60359216,0.40971693,-0.3475634,-0.72993726,1.4286717,-1.0956199,0.00968153,-0.26938328,-0.015079873,1.1052834,-0.5149212,-2.067582,-0.5239373,-1.0000355,1.0287386,-0.62662214,-2.15011,-2.0777907,-0.34261194,0.2986213,-0.37891436,-1.1519095,0.3517063,-0.28929287,2.0399609,-0.3556599,-0.8168218,1.1165941,1.9276313,-0.20565483,-0.3760058,-0.4322993,1.591396,2.8375025,0.7780749
AML-55-001,1.7704856,-1.9648675,0.20350194,0.5514489,-0.74804246,-0.90426666,1.158237,1.1749119,0.6441744,1.6066853,-1.2096672,-1.543796,0.37137577,0.5357238,0.0474138,-1.4126719,-0.7043152,-1.1916332,-0.09132139,0.47565538,0.42350402,-1.0857534,-0.5353124,-0.09192961,0.8175744,-1.0584503,-1.1159576,1.9140848,-0.26455912,-0.3149707,0.29125315,0.21361957,1.7817907,-0.10191089,-1.3114367,0.13845018,-0.15568823,-0.019374302,-0.45273477,-0.58195806,-2.483809,2.9736786,-0.32495067,-1.5178295,-1.208743,0.4432329,-1.6052382,0.85368097,-0.65187496,0.87327933,1.3178971,0.03873998,0.54837996,-0.26429167,-0.4083806,-0.7539574,-0.26550877,0.42904797,-0.47654262,0.23873034,0.0041148555,0.3502328,-0.058534235,0.9075717,0.17004943,-0.032623347,0.001568355,0.42667392,0.5772748,0.30374557,-1.0226356,0.4034824,-0.8894424,0.97806597,-0.16567609,0.09095831,-0.4988063,-0.76263076,0.94395393,0.82079524,-0.46107692,0.097711936,-0.74306726,0.73415923,-0.4433537,-0.04750937,0.22527201,0.09527154,-0.15313232,-1.3268042,-1.6090014,3.2026455,-1.2058336,-1.3063878,0.2563702,0.604719,0.04558698,0.34903902,0.09818132,-0.56756467,-0.6282077,-0.31786755,0.2577624,0.20027424,-2.1669028,-1.6286111,-0.6841217,1.0881662,0.18025455,-0.5620089,0.02522152,-0.8746754,0.11916801,0.6143495,-1.9653443,-0.5065499,0.6570078,-0.25902733,-1.524116,-0.8645388,0.66966563,0.75274163,-0.02355914,0.38813934,-0.1997838,2.7292917,2.8385782,1.1456982
AML-111-001,2.2542408,-0.15467522,0.22835162,0.49693084,-0.14138018,-0.2295666,0.7785912,0.5626265,0.47078854,0.78137594,-2.2025576,0.024304345,-0.20179212,0.3247872,0.50518614,-0.0638489,0.79175466,0.038053207,-0.16824277,-1.1126411,0.4771271,0.34040043,-0.7634609,0.23594531,-0.13953589,-0.45356423,0.3149575,1.9711568,-0.7620778,-0.14612035,0.35054126,0.22975619,0.6093356,0.08479858,-0.6919059,0.5729807,0.29379693,0.5364087,1.4722834,-0.4025711,-2.4480896,1.6192079,-0.4126779,-0.44108513,-0.3909373,-0.80710024,-0.23586957,1.6802958,-0.6784036,0.665194,1.5403035,0.5033151,-0.5795538,0.13524248,-1.3242307,1.2426435,0.21652915,-0.832639,0.22272217,-0.12930378,-0.5724853,-2.8386786,-0.3628181,-0.010107232,-0.3090545,0.0043340866,-0.22929864,-0.8416717,-0.52409285,0.13054451,-1.1829846,-1.164914,-0.04846331,-0.32392046,-0.53050697,0.7629784,-1.5445786,-0.17773372,-1.9904004,-0.49179742,0.16173474,1.1769403,-0.5104966,0.93794554,0.7247521,0.19150768,-1.8072308,-0.2741016,-0.8441303,-1.6902287,-0.818547,2.0337198,0.3433365,0.45832634,-1.1425548,-0.8957482,-0.8653326,1.8400606,0.5215024,0.3318345,-0.99537843,-0.8537301,0.38761488,-0.40262544,-1.7234805,0.04324951,-1.5961066,1.9009744,-0.76212186,-1.1105535,-0.18607397,-0.9466898,-0.15648746,0.67812043,-1.0744768,-1.0218074,-0.47451293,1.1726594,-0.70376897,-0.6148817,0.23291303,1.6105096,-0.6248865,2.0254064,1.1139978,2.8201473,2.137573,1.157033
AML-112-001,0.78393185,-0.8263131,-0.28297555,0.8984194,-2.4850996,-0.472652,1.1359601,0.75476503,-0.7527331,0.5072229,-1.0117303,-0.8301142,0.16381623,1.12844,0.6761512,0.5122185,-0.27098784,-0.20204604,0.11246273,0.24559964,-1.077823,-0.91950905,0.70120436,-0.4378214,0.4358084,0.01869644,0.17505847,1.3799058,0.68578917,-0.26605007,0.8534469,0.4957822,2.27992,-0.63426006,0.80090326,-1.219835,-0.48794737,0.50056154,-0.14575402,-0.85250217,-2.3567717,-0.36857927,-0.5671395,-0.8738848,-0.16902804,-0.61168545,-0.79191965,2.892708,-0.79445803,-0.47372255,0.722396,0.82079697,2.217095,1.318259,-1.0076336,-0.91055787,-0.5804537,0.88017404,1.0167397,0.5212801,-0.038191795,0.023523409,-2.019269,0.46727717,-0.20753844,0.02321932,0.57045776,0.27732176,-0.1536639,0.3362178,-0.35227174,0.98156154,1.241245,1.8559228,-0.7108454,0.4345639,0.9679515,-0.70684725,-0.10323617,0.44782868,-1.3443546,-0.55550706,-0.22931284,0.33198565,-0.40477392,-0.75099134,-1.0794733,-0.5862848,0.21220714,-1.2439021,-1.0538923,0.578368,-1.4361237,-0.980705,1.1596875,1.3156221,-0.52559423,0.76851183,1.9715054,1.0085071,-1.8766552,0.39344114,0.4140057,-1.2741007,-0.98348033,0.4419447,-1.2271441,0.82101995,-0.16917193,-0.046805784,-1.3982625,0.64095336,-0.07656451,-0.7622318,-1.6520084,-2.4957628,-1.308533,1.2587659,-1.1940109,-1.2692442,-1.0376908,0.81463695,0.67525005,-0.43394494,0.8630941,0.77819914,2.0625937,0.76091367
AML-94-001,1.8778479,-1.7706645,1.2723637,0.25688386,-1.851347,0.7608277,2.8800066,1.19548,0.5010952,-0.25213212,-2.000057,-0.09414225,-1.2862622,-0.11745166,0.756894,0.13123325,-0.42090404,-0.49105278,-0.4525426,0.78587484,-0.43064088,-0.0025838208,1.5726218,-0.92763966,1.1623273,-0.059767596,-0.38735256,2.7408533,1.5770361,-0.676623,1.6141483,-0.2222597,1.6558207,1.2188677,-0.17610359,-0.2904825,-0.004442826,0.08972394,1.6861088,0.34961134,-1.362046,0.4497987,0.029056067,-0.9876554,-0.49128008,-1.706229,-0.13071188,0.9367755,-0.58310634,1.0110605,-0.2611567,0.65103674,0.2900291,0.13290471,-0.27708995,-0.8532078,-0.50352037,-0.0070780646,0.17790931,0.9005747,0.26991785,1.3566035,-1.0786299,0.5816,-0.73988014,-0.7684018,1.0368698,-1.2048507,-0.8003707,0.033742823,-1.366956,1.1146212,-0.08842064,0.73676604,-0.47058025,0.10824512,-0.52536726,0.17136517,-1.4961748,0.113769844,1.4401469,-0.36564976,0.7016245,-0.6537807,-0.42927396,-0.2068327,-0.4757821,-0.5459001,-0.47710323,0.038782276,-1.76179,2.9663546,-0.9846453,-1.0448407,0.73674864,-0.33395964,-0.39313453,0.48331678,0.65319663,-0.62225646,-0.9466876,-0.5003876,1.227777,-0.25727078,-1.847673,-0.04802454,-0.83838505,0.4257791,0.26447353,-0.6318433,-0.41516626,-1.2400618,0.3333265,-0.26243925,-2.208835,0.11478749,0.111817226,0.7211842,-1.2797753,0.3043704,-1.2498212,-0.22684845,1.2824152,-1.841506,0.24816927,1.3847405,1.5385472,0.2806118
AML-35-001,0.933306,-0.17392473,-0.47145122,-0.99753374,-0.8423822,0.3344046,1.044394,-0.3458189,1.185682,1.2184912,-0.2687264,-1.0556839,1.9121572,0.29861686,1.9870375,-1.0015782,-0.17026296,0.94841754,0.5961084,-0.18122229,0.6237323,0.55403584,-0.34643275,-0.58782893,0.37741977,-0.023280818,1.0255858,1.0405781,0.8127176,-0.114896655,-0.99767625,-0.6977553,0.9425214,0.88685745,0.0027466211,0.33271945,-1.1796505,0.6405754,0.49202323,-1.7620282,-1.2311267,0.29236943,-0.36529818,0.23564507,-2.0456345,-0.45848376,-0.26033875,1.281155,-0.47555697,-1.4827876,-1.280808,0.6194047,-0.52577174,-0.6506144,-1.2493767,-0.28349254,0.39356345,0.23023385,-0.2156226,0.633327,0.06776221,-0.6137566,-3.1278377,1.0988792,-1.3790848,-0.35844567,-0.0085952915,-0.053685743,0.64714855,1.7405978,0.59448946,0.5554163,-0.76899034,0.62508047,-0.67676,1.089396,-3.5549624,-0.084835015,-1.3677852,0.5709671,0.9693047,0.5486134,1.7177161,0.21466136,0.13804549,-1.0085524,-1.4144242,-0.44875237,-0.37151262,-0.19758616,-1.1428695,1.8666967,-0.65455663,-0.59957784,-0.18883519,0.23110417,-1.405702,-0.7489955,0.060646214,0.31892344,-1.5691159,-0.023555929,1.4096425,-1.7630844,-0.29901582,-1.07647,-0.73037934,1.1281567,-0.55310386,0.20584568,-0.31454632,-1.517043,-1.313401,1.3724953,0.5946348,-0.40020034,0.882307,1.3608745,-1.9791285,-0.96320224,1.2191706,-0.26431194,0.5113268,-1.1708558,0.4153644,1.2635142,0.37011346,0.94289595
AML-19-001,2.113744,-1.2222394,0.49349385,0.16340952,-0.5762189,0.4173891,1.3089933,1.834907,-0.21202897,1.8979728,-1.491276,-1.0758842,1.2707999,1.0871401,2.30938,-0.95155245,-0.39466065,0.28928205,-0.029376,0.504923,1.9246631,-0.1823797,-2.0785363,-1.5492595,-0.7351747,-1.1413498,-0.13869983,1.0796971,0.22157337,-0.6319114,1.3485333,0.35757723,1.273039,0.46477142,0.81143034,0.7558368,-0.5927915,0.33484113,-0.69882435,0.18246,-0.9348421,0.80275166,-2.2090607,0.20735528,-1.294907,-1.2235138,-0.5709543,1.9570059,-0.42034692,0.4181861,0.8302095,0.3757439,-1.9538275,-0.2523244,-0.42592698,0.27521676,0.525295,0.12553835,-1.1146609,-0.6311279,-0.16277544,-0.6557171,-0.8777797,-0.6646179,0.20667467,-0.3279215,-0.38055167,-0.18089761,0.11469482,-0.57165366,-1.6908059,-1.194737,0.33596453,0.1482987,0.17990425,0.22690798,-0.9271233,-0.9079349,-0.036409885,-0.0790931,0.6412041,0.8334107,1.3272759,-1.2854136,-0.7208092,-0.37662762,-2.1920874,-0.0045572394,-0.7511123,-0.29833144,0.3077595,0.47889018,0.34353566,-0.14017107,-0.16428104,-0.39344934,-0.8665085,1.5909553,0.22880849,1.6797141,-0.32616863,0.6248474,0.15263389,0.119693294,-0.62849927,0.64837915,-0.8803633,1.2493579,0.71786994,0.36302415,-0.92106926,-0.5945629,0.37017915,0.32185337,-0.48729873,-1.0643058,-0.5306052,2.1098626,0.3609483,-0.97078776,0.8575322,0.77932084,0.76298547,-1.081372,0.08957093,2.5030236,3.180984,0.5066253
AML-121-001,2.004867,-1.7295768,-0.19054998,2.0597534,-1.0760401,1.4449457,-0.24794638,1.2504514,0.060405623,1.3265314,-0.5202382,-0.028493559,-0.40456027,-0.5866471,0.095904745,0.98384076,0.38450202,-0.0063608265,1.00093,-0.17803122,0.1543947,0.5655705,0.02427645,0.032297086,1.1452413,-0.677816,-0.30934095,1.3667089,0.3857697,-0.05877409,0.61712724,0.88066554,0.7860965,0.22126372,0.48077363,-0.81028914,-1.4934703,0.75224483,0.46830153,0.22504877,-2.687185,-0.7136998,-0.56420547,-0.51699215,-1.7705115,-0.6480962,0.9948853,1.085604,0.5909897,-0.6120388,0.27517653,0.18233162,1.6196429,1.6373303,0.94073665,0.63784987,-0.73072785,0.28340855,-0.24075945,0.9817598,0.31801808,0.29055464,-0.5744297,0.3135718,1.2619892,-0.18949609,-1.0092475,-0.84757066,-0.15765162,0.47954738,0.07258519,-0.022941574,0.866253,1.353959,-1.1732302,1.2074333,0.8784392,0.4061495,-0.075208195,-0.16951546,-1.0577352,0.75573325,-0.23952678,0.05839594,1.1650711,-1.0809219,-3.2615855,1.0317117,0.42800266,-0.83978766,-0.25844163,1.3868661,-0.04488792,-0.26142797,0.29612055,-0.5357104,0.55229884,-1.2517962,1.7510043,-0.69150776,0.2445437,2.0903604,0.15896289,-0.16316332,-0.7140639,-1.7797743,-1.3222795,1.6300064,0.23342547,-1.2536845,-0.31960928,-0.113720275,-1.132734,-0.1975952,-0.6930085,-1.821656,-1.156264,0.50578684,-1.8955351,-0.35356647,1.0495915,1.2095039,0.48488045,-1.8216426,0.034215607,1.745832,2.037173,-0.7891648
AML-110-001,1.4589223,-2.15527,-0.097820364,0.60487604,-0.5235419,0.76156366,0.3141772,0.31208372,0.21875836,0.97370446,-1.1907501,-0.31532905,1.2221184,1.5938703,0.35182875,-0.43015668,-0.99827045,0.026490968,0.011991372,0.08823729,-0.30823973,-1.4773728,0.03725778,0.553336,2.0907812,-0.3654301,0.45904863,1.6035063,-0.30652314,-2.1644433,1.3936573,0.22287673,-0.25578478,0.9885288,0.62561184,-1.1261849,0.14643121,0.48305824,1.1415226,0.24287252,0.16914138,0.017104361,-1.9966731,-0.49548277,-0.3609617,0.15759774,1.4569099,2.338873,0.034908473,-0.93236446,1.0072694,0.64194375,0.13176952,-0.53402454,-2.0577633,-0.024331493,-0.41353217,-0.13071728,-0.44301993,0.5484982,1.2114394,1.3481829,-1.2287512,-0.1185386,-1.19978,-0.6982482,-1.0661772,-1.1462137,1.04663,1.0040607,-1.0563861,-0.10088623,1.4645582,0.31202054,-0.83253115,0.5462838,-0.65795785,-0.22042574,-0.76573235,-2.0630043,-0.21437569,0.7861298,1.384727,-1.0078138,0.59650743,-1.7522154,-1.300444,0.6251926,-0.06849511,-0.9801677,-0.75977284,1.2704192,-0.19094922,-0.3346471,0.62646776,-0.5098947,0.5474977,1.9158261,0.8922525,-0.5985587,1.1191429,0.022450984,0.27916428,-0.08110266,-1.5500432,-1.1090136,-1.3093915,1.4157695,0.25045806,-0.6031221,-0.3365529,-0.025219917,0.5940492,1.5480764,-0.5354221,-0.0112787355,-0.18784809,0.66058826,-2.2704537,0.69860375,-0.57576865,1.6281494,0.25375065,-0.8780504,-0.40007126,2.2289693,1.9442197,1.0866423
